SRR12625672.10001202	70921489	16	70921587	60M90S	2048	70871660	31H59M60H
SRR12625672.1523776	101151450	2048	101151413	41M109H	256	222866748	79H30M41H
SRR12625672.15251300	217826568	16	217826651	36M114S	256	137663652	110H22M18H
SRR12625672.15257779	64750765	16	64750782	118M32S	2048	64751642	34M116H
SRR12625672.1525809	219178114	0	218082285	103M47S	2064	219178236	47M103H
SRR12625672.15258270	239865469	16	239865534	87M63S	2048	239864431	64M86H
SRR12625672.15263982	217336991	16	217337057	78M72S	2048	217954148	73M77H
SRR12625672.15271799	96760696	16	96760722	112M38S	2048	96816464	40M110H
SRR12625672.15275089	61905611	16	61905337	7S78M65S	2048	62291468	65M85H
SRR12625672.1527605	219178217	16	219178238	116M34S	2048	219160851	35M115H
SRR12625672.1528049	95025572	16	95025654	81M69S	2048	161168068	16H22M112H
SRR12625672.15287607	97615201	16	96059143	116M34S	272	97615233	116M34H
SRR12625672.15293383	27050104	16	27050150	110M40S	2048	23606268	40M110H
SRR12625672.15328207	72143323	0	72143337	89M61S	2064	32916243	42H25M83H
SRR12625672.15337743	53859823	16	53859885	106M44S	2048	53864257	18H26M106H
SRR12625672.15342102	152717828	0	153490586	98M52S	2064	152717931	52M98H
SRR12625672.15342687	219061019	16	219061131	48M102S	256	149116077	77H25M48H
SRR12625672.15344254	28436695	16	28436844	43M107S	256	225384422	51H34M65H
SRR12625672.15348277	219209683	0	219178194	81M69S	2064	219209754	69M81H
SRR12625672.15348385	47761715	16	47761806	75M75S	2048	42169309	16H59M75H
SRR12625672.15363679	143941500	16	143941555	100M50S	2048	152717885	50M100H
SRR12625672.15366968	42172023	16	42172077	73M77S	2064	42169314	72H65M13H
SRR12625672.15369871	158386108	16	158386121	111M39S	2048	157367817	39M111H
SRR12625672.15370237	41922318	16	41922369	85M65S	2048	42169309	66M84H
SRR12625672.1537559	85161728	2048	85162078	33M117H	256	208178631	9H24M117H
SRR12625672.15409202	190280677	16	190280752	82M68S	2048	113583953	71M79H
SRR12625672.15415985	26503612	16	26503644	111M39S	2048	12676117	40M110H
SRR12625672.15418146	127046832	0	112055592	95M55S	2064	127046900	55M95H
SRR12625672.15425257	69669503	0	43155421	99M51S	2064	69669612	51M99H
SRR12625672.15430618	219178238	16	219178407	113M37S	2048	219217873	7H30M113H
SRR12625672.15432982	24076557	16	24076717	36S24M90S	2048	46915808	122H22M6H
SRR12625672.1544782	120830030	0	120838546	87M63S	2064	120830106	64M86H
SRR12625672.15451876	61916753	0	61905647	97M53S	2064	61916837	53M97H
SRR12625672.15455142	171506946	16	171506963	107M43S	2048	152717890	45M105H
SRR12625672.15459762	67943522	16	67943623	50M100S	272	200721619	43M107H
SRR12625672.15460144	85456662	16	85456743	90M60S	2048	85430444	60M90H
SRR12625672.15462804	72143411	0	72143397	29M121S	2048	98770348	94H23M33H
SRR12625672.15488716	27409389	0	27415008	103M47S	2064	27409480	47M103H
SRR12625672.15490126	7384844	16	7384958	105M45S	2048	7386603	46M104H
SRR12625672.15499146	85438381	16	85438425	92M58S	2048	85447172	59M91H
SRR12625672.15499750	5691308	16	5691371	39S94M17S	272	32916253	33M117H
SRR12625672.1549996	113583903	0	113541004	95M55S	2064	113583972	55M95H
SRR12625672.15503217	96059129	0	97615231	116M34S	256	96059141	116M34H
SRR12625672.15511602	85433353	0	85438379	84M66S	2064	85433412	66M84H
SRR12625672.1551241	39722015	16	39722098	68M82S	2064	22330261	67H22M61H
SRR12625672.15518523	218328628	0	218323754	86M64S	2064	218328715	66M84H
SRR12625672.15518812	3187643	0	3187628	32M118S	2064	203328668	19H22M109H
SRR12625672.15523645	219435040	16	219435092	98M52S	2048	227527970	53M97H
SRR12625672.1553092	165123429	16	165123476	84M66S	2064	164841323	84H52M14H
SRR12625672.15549671	29192120	16	29192185	95M55S	2048	28393097	56M94H
SRR12625672.15555807	219178203	0	219178122	22S68M60S	2048	219177817	27M123H
SRR12625672.15561608	3387766	16	3387800	114M36S	2048	196011390	36M114H
SRR12625672.15563651	219178194	16	219178245	109M41S	2048	218953837	41M109H
SRR12625672.1556433	218322290	16	218322358	106M44S	256	139852382	23H23M104H
SRR12625672.15565846	112055590	16	112055631	104M46S	2048	112056332	46M104H
SRR12625672.15568668	149586581	16	149586699	36M114S	2048	161238901	87H23M40H
SRR12625672.15586133	96059162	0	97615276	118M32S	256	96059186	118M32H
SRR12625672.15587468	219165130	16	219165189	86M64S	2048	219178214	64M86H
SRR12625672.15594773	113603501	16	113603595	96M54S	2048	113583984	58M92H
SRR12625672.15608921	231519282	16	231519307	97M53S	2048	231525288	53M97H
SRR12625672.15631590	113583970	16	113584080	63M87S	2048	113574539	41H46M63H
SRR12625672.15639416	241188965	0	197652949	109M41S	2064	241189102	41M109H
SRR12625672.15643758	219178689	16	219178724	93M57S	2048	219178217	60M90H
SRR12625672.15644001	217954152	0	217953522	104M46S	2064	217954265	47M103H
SRR12625672.15648391	74515837	0	74517273	97M53S	2064	74515977	53M97H
SRR12625672.15661234	24920366	2064	24920495	89H43M18H	272	32916360	46H42M62H
SRR12625672.15667014	42167861	0	42169311	101M49S	2064	42167995	49M101H
SRR12625672.15683227	27409413	2064	27409528	29M121H	2064	27408391	29H26M95H
SRR12625672.15683532	24477413	16	24477479	92M58S	2048	10448650	56M94H
SRR12625672.15691508	218323745	16	218323918	104M46S	2048	218323213	46M104H
SRR12625672.15694157	169560876	16	169560949	65M85S	272	61663793	38M112H
SRR12625672.15699135	158965156	16	158965182	114M36S	2048	158968504	36M114H
SRR12625672.15712332	128317425	16	128317481	108M42S	2048	114143183	44M106H
SRR12625672.15713741	7384912	16	7384965	99M51S	2048	7370680	52M98H
SRR12625672.15720459	219557956	16	219557965	112M38S	2048	219557230	38M112H
SRR12625672.15730241	241902298	0	241902289	52M98S	272	48752979	38H23M89H
SRR12625672.15733610	232419772	16	232419799	103M47S	2048	232310808	47M103H
SRR12625672.1573483	113583835	0	169212431	113M37S	2064	113583988	39M111H
SRR12625672.15751540	235670803	16	235670858	110M40S	2048	237663538	36M114H
SRR12625672.15757391	219557886	16	219557905	117M33S	2048	168412838	33M117H
SRR12625672.15758456	74515816	16	74515876	121M29S	2048	74510538	31M119H
SRR12625672.15766428	219557988	16	219558019	116M34S	2048	219545368	35M115H
SRR12625672.15780126	1084331	16	1084394	87M63S	2048	1083543	58M92H
SRR12625672.15781996	46298367	0	46363709	111M39S	2064	46298470	39M111H
SRR12625672.15791692	241608980	0	241657774	82M68S	2064	241609046	70M80H
SRR12625672.1579447	20401256	16	20401320	66M84S	2048	35568468	24H25M101H
SRR12625672.15796013	193710893	256	203865124	6H52M92H	2064	193711026	29M121H
SRR12625672.15799020	37325363	16	37325416	109M41S	2048	37324471	41M109H
SRR12625672.1580147	7384854	16	7384944	106M44S	2048	7506782	44M106H
SRR12625672.15809254	113583862	16	113583909	119M31S	2048	113584768	31M119H
SRR12625672.15809315	28506259	0	28506894	82M68S	2064	28506332	68M82H
SRR12625672.15816595	131535478	16	131535555	53M97S	2064	71718473	47H23M80H
SRR12625672.15819536	62380379	16	62380414	97M53S	2048	61905642	55M95H
SRR12625672.15821546	86562836	16	86562845	105M45S	2048	97995953	46M104H
SRR12625672.15828505	219496981	16	219497015	90M60S	2048	219178217	61M89H
SRR12625672.15836302	230411685	0	230412967	113M37S	2064	230411844	37M113H
SRR12625672.15841415	241749068	16	241749111	112M38S	2048	40836317	39M111H
SRR12625672.15846472	43155330	16	43155359	114M36S	2048	43193172	36M114H
SRR12625672.15851593	120434541	16	120434543	114M36S	2048	120438954	36M114H
SRR12625672.15857774	219178194	16	219178236	94M56S	2048	219616206	30M120H
SRR12625672.15857842	113583886	16	113583928	101M49S	2048	113584563	49M101H
SRR12625672.15866286	27074407	16	27074484	103M47S	2048	27217326	48M102H
SRR12625672.15866972	217723893	16	217723952	98M52S	2048	217713963	52M98H
SRR12625672.15879629	53859821	16	53859874	103M47S	2048	53808436	47M103H
SRR12625672.15895257	179861348	16	179861454	80M70S	2048	179858896	70M80H
SRR12625672.1589872	41403620	16	41403677	88M62S	2048	42169311	60M90H
SRR12625672.15909562	113583862	16	113583922	101M49S	2048	115768940	50M100H
SRR12625672.15922845	86185715	16	86185754	84M66S	2048	86195080	66M84H
SRR12625672.15926501	27050100	16	27050150	111M39S	2048	10009876	41M109H
SRR12625672.15937204	217826570	0	217826197	95M55S	2064	217826649	56M94H
SRR12625672.15955085	121434413	16	121434480	77M73S	2048	97995923	75M75H
SRR12625672.15959994	47782697	16	47782823	94M56S	2048	47836085	17H39M94H
SRR12625672.15984790	72144050	16	72144140	95M55S	2048	72173618	54M96H
SRR12625672.15987180	46298379	16	46298396	116M34S	2048	46298752	34M116H
SRR12625672.15992431	112055452	16	112055623	86M64S	2048	112056486	66M84H
SRR12625672.1602514	219178127	16	219178181	33S96M21S	256	174962661	114H23M13H
SRR12625672.16026375	70247974	16	70248003	90M60S	2048	70248581	38H22M90H
SRR12625672.16029467	103168148	0	103168138	64S32M54S	2064	232247614	30H23M97H
SRR12625672.16038895	113178591	16	113178646	88M62S	2064	161238901	104H23M23H
SRR12625672.16062278	71044146	0	97995967	87M63S	2064	71044247	64M86H
SRR12625672.16065244	71620953	16	71621082	45M105S	2048	175809892	72H26M52H
SRR12625672.16066432	70871644	0	70871651	114M36S	2064	70704931	6H30M114H
SRR12625672.16071194	106065536	16	106065594	96M54S	2048	105928739	57M93H
SRR12625672.16085720	219557841	16	219557920	104M46S	2048	219558713	47M103H
SRR12625672.16087667	95025572	0	95037576	92M58S	2064	95025651	58M92H
SRR12625672.16090929	74528001	16	74528214	97M53S	2048	74515847	53M97H
SRR12625672.1609711	95025432	16	95025651	53M97S	2064	62345236	50H22M78H
SRR12625672.16101188	219007505	0	219178222	93M57S	2064	219007572	58M92H
SRR12625672.16105219	197310993	16	197311006	104M46S	2048	197191616	15H32M103H
SRR12625672.1611624	235493858	16	235493932	85M65S	2048	235438413	60M90H
SRR12625672.16121599	152717867	0	152717885	26S118M6S	2048	153310782	28M122H
SRR12625672.16123696	23385197	16	23385245	102M48S	2048	25315348	24H24M102H
SRR12625672.16125914	27050072	2064	27050557	87H34M29H	2048	27086656	29M121H
SRR12625672.16126511	42100508	16	42100541	108M42S	2048	42169400	15H28M107H
SRR12625672.16130817	219178217	16	219178255	113M37S	2048	162221155	37M113H
SRR12625672.16135264	46151430	16	46151487	115M35S	2048	46298313	34M116H
SRR12625672.16173758	68024582	16	68024691	93M57S	2048	159748895	58M92H
SRR12625672.16181051	219178193	16	34599277	20S42M88S	2064	219178300	22M128H
SRR12625672.16185369	218323232	16	218323278	106M44S	2048	218320274	24M126H
SRR12625672.16189086	95025520	0	95060806	112M38S	2064	95025638	41M109H
SRR12625672.16191586	70553193	0	70553754	100M50S	2064	70553329	51M99H
SRR12625672.16203317	110795950	16	110796010	88M62S	2048	110784396	63M87H
SRR12625672.16208887	99891529	16	99891558	107M43S	2048	99890292	44M106H
SRR12625672.16214624	232310779	16	232310848	100M50S	2064	187010227	110H22M18H
SRR12625672.16215957	46298364	0	46291558	124M26S	2064	46298555	27M123H
SRR12625672.16220583	27044359	16	27044445	68M82S	2064	27050161	67H62M21H
SRR12625672.16230687	219038247	16	219038256	113M37S	2048	218788817	39M111H
SRR12625672.16237238	174155549	16	174155603	91M59S	2048	174342066	60M90H
SRR12625672.16252006	176106868	16	176106945	52M98S	2064	15050655	66H23M61H
SRR12625672.16262082	26503656	16	26503712	106M44S	2048	26471414	44M106H
SRR12625672.16262393	27118817	16	27118862	93M57S	2048	27342050	57M93H
SRR12625672.16267886	179847397	16	179847464	107M43S	2048	179861348	25M125H
SRR12625672.16278631	30122475	16	30122519	117M33S	2048	229921950	33M117H
SRR12625672.1629039	219557885	16	219557912	110M40S	2048	160778549	5H32M113H
SRR12625672.16294486	219557948	16	219558083	80M70S	2048	128090960	71M79H
SRR12625672.16294696	231002871	0	231001707	90M60S	2064	231002932	60M90H
SRR12625672.1630051	27050095	16	27050165	92M58S	2048	27105836	44M106H
SRR12625672.16301501	101151379	0	101151382	67M83S	256	222866745	109H33M8H
SRR12625672.16310958	230829057	16	230829108	83M67S	2048	230828561	67M83H
SRR12625672.16319902	27050076	16	27050170	90M60S	2048	27049840	60M90H
SRR12625672.16322488	70920268	16	70920348	88M62S	2048	70871668	64M86H
SRR12625672.16322960	46298371	16	46298445	78M72S	2048	46299954	72M78H
SRR12625672.16336608	113583818	16	113583965	33S60M57S	2064	113580834	8H28M114H
SRR12625672.16343076	152012349	16	152012438	110M40S	2048	164841335	40M110H
SRR12625672.1634393	219177731	16	219177817	66M84S	2048	219178231	38H47M65H
SRR12625672.16356370	180125277	16	180125350	100M50S	2064	204753195	99H28M23H
SRR12625672.16375318	74941139	0	64784261	105M45S	2064	74941237	41M109H
SRR12625672.16381698	113575181	16	113575234	90M60S	2048	113583964	2H59M89H
SRR12625672.16388830	72143437	0	72143357	69M81S	272	32916590	63H24M63H
SRR12625672.16395295	152806422	16	152806464	98M52S	2048	152717885	52M98H
SRR12625672.16405520	69273973	16	69274034	84M66S	2048	32550190	24M126H
SRR12625672.16408378	72143411	2048	72143396	30M120H	2064	111467761	22M128H
SRR12625672.16419231	219191972	16	219192032	83M67S	2048	219178217	67M83H
SRR12625672.16425050	217826586	0	32010309	82M68S	2064	217826645	68M82H
SRR12625672.16444937	55154577	16	55154655	69M81S	272	159331461	107H28M15H
SRR12625672.16445314	238366731	16	238366752	116M34S	2048	238796495	37M113H
SRR12625672.16457033	38518721	16	38518741	103M47S	2048	61041302	24H22M104H
SRR12625672.16461033	217826586	16	217826629	107M43S	2048	217822313	14H33M103H
SRR12625672.16466252	27050143	16	27050142	2S117M31S	2048	26856046	31M119H
SRR12625672.16480666	242089271	16	242089344	78M72S	2048	219557952	72M78H
SRR12625672.16482227	26898672	16	26898736	91M59S	2064	27050160	88H41M21H
SRR12625672.16483899	46298378	16	46298432	111M39S	2048	46307602	39M111H
SRR12625672.16491075	231519277	16	231519317	83M67S	2048	231520113	62M88H
SRR12625672.16491692	219212255	16	219212304	90M60S	2048	219178223	61M89H
SRR12625672.16492234	197705169	16	197705265	94S35M21S	256	223969550	57H23M70H
SRR12625672.16493284	96311648	0	96760905	82M68S	2064	96311704	68M82H
SRR12625672.16524443	119464013	0	119408197	104M46S	2064	119464170	46M104H
SRR12625672.1652481	25341840	0	25341856	75M75S	2064	38392431	51H22M77H
SRR12625672.16536347	207768622	0	207769083	79M71S	2064	207768703	73M77H
SRR12625672.16546067	219178894	0	219178194	83M67S	2064	219178944	67M83H
SRR12625672.16547579	42106231	0	42169283	85M65S	2064	42106312	65M85H
SRR12625672.16555215	197737622	16	197737670	97M53S	2048	197705223	53M97H
SRR12625672.16555606	26503612	16	26503652	113M37S	2048	26501377	38M112H
SRR12625672.16556724	219178194	16	219178203	112M38S	2048	219179580	38M112H
SRR12625672.16571822	113583793	16	113583930	110M40S	2048	113580693	40M110H
SRR12625672.16575414	231428129	16	231428168	100M50S	2048	219178227	50M100H
SRR12625672.16589116	43155365	0	43156627	114M36S	2064	43155477	36M114H
SRR12625672.16614455	3379628	0	30245503	118M32S	2064	3379714	33M117H
SRR12625672.1662790	199475740	16	199475781	87M63S	272	203037712	49M101H
SRR12625672.16629097	96059190	16	96059298	56M94S	272	97615388	56M94H
SRR12625672.16642730	128028388	0	124767697	93M57S	2064	128028454	57M93H
SRR12625672.16643854	71816866	0	19878394	77M73S	2064	71816941	73M77H
SRR12625672.16648000	171522448	16	171522533	101M49S	2048	171888347	49M101H
SRR12625672.16649057	66432802	16	66432906	50M100S	2064	128582270	116H22M12H
SRR12625672.16650454	37322180	16	37322233	112M38S	2048	37324478	38M112H
SRR12625672.16672331	219666703	0	219178194	84M66S	2064	219666795	67M83H
SRR12625672.16675941	113583814	16	113583955	68M82S	2048	113584418	55M95H
SRR12625672.16676812	87076196	16	87076284	78M72S	2048	87076712	72M78H
SRR12625672.16690929	7384867	16	7384904	90M60S	2048	6503350	67M83H
SRR12625672.16691355	96286678	2048	96305599	60H50M40H	2064	96286803	41M109H
SRR12625672.16694881	26503630	16	26503674	88M62S	2048	26506091	63M87H
SRR12625672.1669778	201460505	0	219178237	78M72S	2064	201460800	72M78H
SRR12625672.16709947	113546043	16	113546094	89M61S	2048	113583979	63M87H
SRR12625672.16715846	128028288	16	128028339	107M43S	256	82786469	11H22M117H
SRR12625672.16719960	219178050	16	219178194	45S90M15S	256	174962661	119H23M8H
SRR12625672.16733628	25341912	0	25341894	33M117S	256	190649079	11H22M117H
SRR12625672.1673733	7025987	16	7026051	79M71S	2048	6917494	11H60M79H
SRR12625672.16741224	72143441	0	72143381	49M101S	2048	234771232	122H22M6H
SRR12625672.16747378	240510068	0	240510075	66M84S	2048	164898058	89H22M39H
SRR12625672.16752158	120434608	0	120434039	91M59S	2064	120434680	59M91H
SRR12625672.16758804	144695819	16	144695895	62M88S	2064	242023344	85H23M42H
SRR12625672.16761794	43155359	0	43226964	77M73S	2064	43155466	73M77H
SRR12625672.16769972	106065569	16	106065624	115M35S	2048	106058994	36M114H
SRR12625672.16782763	239659011	0	239658708	122M28S	256	239659024	122M28H
SRR12625672.16784470	217659874	0	219178237	120M30S	2064	217659964	34M116H
SRR12625672.16785246	42809951	16	42810023	98M52S	2048	30248064	53M97H
SRR12625672.16786408	27018554	0	27050141	101M49S	2064	27018627	51M99H
SRR12625672.16789732	158967852	16	158967915	76M74S	2048	158967337	75M75H
SRR12625672.16793648	65025095	0	42494047	97M53S	2064	65025174	53M97H
SRR12625672.16795175	160966914	16	160966998	45M105S	272	47337409	20H25M105H
SRR12625672.16798807	28392971	16	28393052	94M56S	2048	28020174	57M93H
SRR12625672.16811536	27409416	16	27409490	85M65S	2048	27402337	66M84H
SRR12625672.16815058	36983153	16	36983239	99M51S	2048	36966582	27M123H
SRR12625672.16816221	119408119	16	119408182	99M51S	2048	119476138	53M97H
SRR12625672.16826652	168828123	16	168828154	107M43S	2048	168892191	44M106H
SRR12625672.16835384	219178492	16	219178572	95M55S	2064	219178231	95H53M2H
SRR12625672.16840951	70553730	16	70553776	79M71S	2048	70553349	72M78H
SRR12625672.16846842	26503686	0	26509643	108M42S	2064	26503763	42M108H
SRR12625672.16862155	203787896	16	203787958	104M46S	2048	203239179	47M103H
SRR12625672.16867350	66434158	16	66434204	116M34S	2048	66433338	34M116H
SRR12625672.1687232	97615251	0	97615275	117M33S	256	96059185	117M33H
SRR12625672.16875415	42077243	16	42077299	90M60S	2048	42169311	60M90H
SRR12625672.16891250	241152249	16	241152317	74M76S	2048	241150489	35M115H
SRR12625672.1689515	219289813	0	219178194	90M60S	2064	219289921	60M90H
SRR12625672.16897174	70737746	0	70871649	76M74S	2064	70737827	74M76H
SRR12625672.16905191	237967252	16	237967277	114M36S	2048	237967804	37M113H
SRR12625672.16905978	219178203	16	219178329	114M36S	2048	221758701	11H22M117H
SRR12625672.16909558	63147220	16	63147255	97M53S	2064	225229554	113H22M15H
SRR12625672.16911368	43155326	16	43155414	90M60S	2048	43154464	62M88H
SRR12625672.16927877	72143447	2048	72143392	34M116H	256	222866754	28H29M93H
SRR12625672.16928398	148512305	16	148512363	89M61S	2048	152717885	61M89H
SRR12625672.16935908	219176256	0	219178194	83M67S	2064	219176328	67M83H
SRR12625672.16938176	240735134	16	240735218	95M55S	2048	240734369	28H27M95H
SRR12625672.16956604	129930670	16	129930842	70M80S	2048	142750987	45H35M70H
SRR12625672.16964309	59137271	16	59137351	83M67S	272	10111386	29H47M74H
SRR12625672.16965008	80676490	16	80676576	67M83S	2064	112983678	81H27M42H
SRR12625672.16985257	96059153	0	96059179	116M34S	256	97615269	116M34H
SRR12625672.16986999	232540347	0	231519242	105M45S	2064	232540483	45M105H
SRR12625672.17006716	219178193	16	219178248	106M44S	2048	219185951	19H26M105H
SRR12625672.17019010	56184902	16	56184951	101M49S	2048	56715271	49M101H
SRR12625672.1702586	218323213	16	218323303	87M63S	2048	218322420	64M86H
SRR12625672.17028348	217826570	16	217826607	106M44S	2048	217841383	44M106H
SRR12625672.17036152	91902271	16	91902382	22M128S	272	103201595	22M128H
SRR12625672.17052741	219498335	16	219498415	102M48S	2048	219178229	48M102H
SRR12625672.17057585	230991931	0	164841323	97M53S	2064	230992009	53M97H
SRR12625672.17058261	95025542	16	95025808	43M107S	2048	132210081	40H26M84H
SRR12625672.17064267	25275365	0	25275354	25S57M68S	2048	25278161	25M125H
SRR12625672.17066833	101151450	2048	101151427	27M123H	272	174962659	83H26M41H
SRR12625672.17067011	9401671	16	9401729	112M38S	2048	10922394	38M112H
SRR12625672.17072108	199458735	2048	199458704	50M100H	272	32916352	52H45M53H
SRR12625672.17072553	219178194	16	219178272	82M68S	2064	219160472	81H53M16H
SRR12625672.17100642	126774075	16	126774126	107M43S	2048	232920710	44M106H
SRR12625672.17111274	232435344	16	232435379	103M47S	2048	232438235	47M103H
SRR12625672.17117010	62477483	16	62477538	98M52S	2048	42169316	52M98H
SRR12625672.17123563	40451873	16	40451950	110M40S	2048	40514006	45M105H
SRR12625672.17127864	23426553	16	23426583	106M44S	2048	7579900	44M106H
SRR12625672.17130217	232444000	2064	232444120	52M98H	256	103201359	19H40M91H
SRR12625672.17137398	152717834	16	152717891	88M62S	2048	75243477	62M88H
SRR12625672.17138220	69643515	2048	69643670	22H44M84H	2048	64121374	22M128H
SRR12625672.17157060	80143029	16	80143088	79M71S	2048	42169308	71M79H
SRR12625672.17157644	33843240	16	33843326	66M84S	2048	42169311	21H64M65H
SRR12625672.17176497	239865471	0	239865389	23M127S	2048	222854708	46H22M82H
SRR12625672.17181488	70888468	16	70888480	108M42S	2048	70871687	18H27M105H
SRR12625672.17200234	130355895	16	130355979	75M75S	2048	144217588	75M75H
SRR12625672.17216054	218873576	16	218873654	87M63S	2048	218950247	64M86H
SRR12625672.17219564	28374022	16	28374082	104M46S	2048	28393100	46M104H
SRR12625672.17219616	27050081	0	47807489	89M61S	2064	27050209	36M114H
SRR12625672.17222990	119416035	16	119416050	117M33S	2048	118836104	33M117H
SRR12625672.17244614	219178193	16	219178214	96M54S	2048	219042750	25M125H
SRR12625672.17260793	113583833	16	113583932	108M42S	2048	102923683	43M107H
SRR12625672.17281725	128029264	16	128029329	102M48S	2048	128028422	48M102H
SRR12625672.17282138	56236203	0	42454987	49M101S	2064	56236341	38M112H
SRR12625672.17285460	113580530	16	113580562	100M50S	2048	113583978	53M97H
SRR12625672.17295033	74515788	16	74515870	90M60S	2048	74515343	60M90H
SRR12625672.17297067	26503595	16	26503679	92M58S	2048	26713114	59M91H
SRR12625672.17301071	219178107	16	219178195	45S83M22S	256	174962661	119H23M8H
SRR12625672.17301599	159904645	0	151857053	99M51S	2064	159904722	52M98H
SRR12625672.17324530	45446032	16	45446103	86M64S	2048	42169311	64M86H
SRR12625672.17325139	61066251	16	61066332	107M43S	2048	36154222	44M106H
SRR12625672.17331630	87341591	16	90238051	41M109S	272	87341712	41M109H
SRR12625672.17332154	235737353	0	239401318	95M55S	2064	235737464	55M95H
SRR12625672.17335026	239213321	16	239213332	115M35S	2048	239125291	35M115H
SRR12625672.17336363	70871007	16	70871036	113M37S	2048	70871676	38M112H
SRR12625672.17337388	74515838	16	74515934	90M60S	2048	74516439	61M89H
SRR12625672.17353944	105745046	0	105744322	115M35S	2064	105745155	35M115H
SRR12625672.17358936	12742305	16	12742357	92M58S	2048	12716951	59M91H
SRR12625672.17361676	158456957	2048	158457269	27M123H	256	222866753	46H25M79H
SRR12625672.17365318	75737920	16	75737983	83M67S	2048	97995937	67M83H
SRR12625672.17378006	240435464	0	240435476	71M79S	2064	174962661	56H22M72H
SRR12625672.17378958	232937323	16	232937372	117M33S	2048	232935641	33M117H
SRR12625672.17406660	219178194	16	219178193	10S117M23S	2048	196051483	23M127H
SRR12625672.17421467	101151467	0	101151386	68M82S	256	141599046	116H29M5H
SRR12625672.17426328	43155365	16	43155400	91M59S	2048	43163924	59M91H
SRR12625672.17433188	3379716	16	3379797	84M66S	2048	3680177	66M84H
SRR12625672.17440948	162801710	16	162801833	55M95S	2048	161238901	22H23M105H
SRR12625672.17442644	219296588	16	219296638	106M44S	2048	219178234	44M106H
SRR12625672.17443392	97996023	0	97997722	90S38M22S	2064	97995976	22M128H
SRR12625672.17449484	74553251	0	74515475	81M69S	2064	74553305	69M81H
SRR12625672.17451532	70900492	16	70900590	71M79S	2064	170139812	117H22M11H
SRR12625672.17467300	28392297	16	28392323	104M46S	2048	28358571	47M103H
SRR12625672.17481128	176165379	16	176165393	101M49S	2048	190184893	50M100H
SRR12625672.17503200	70087502	2048	70087464	54M96H	256	222866745	75H33M42H
SRR12625672.17516324	231002802	16	231002852	113M37S	2048	231015604	37M113H
SRR12625672.17516642	101151409	0	101151384	72M78S	256	222866745	98H33M19H
SRR12625672.17524235	27057285	16	27057332	94M56S	2048	27050149	56M94H
SRR12625672.17531274	219178127	16	219178210	74M76S	2064	200526186	74H58M18H
SRR12625672.17532384	97615249	0	97615269	116M34S	256	96059179	116M34H
SRR12625672.17532462	28392955	16	28393051	102M48S	2048	28396515	49M101H
SRR12625672.17538010	95025486	16	95025524	107M43S	2048	95027375	43M107H
SRR12625672.17543529	231056910	16	231057015	106M44S	2048	241734515	44M106H
SRR12625672.17550423	229714330	16	229714370	114M36S	2048	229666629	36M114H
SRR12625672.17553125	27050112	16	27050165	95M55S	2064	27049742	96H36M18H
SRR12625672.17562788	217826568	16	217826608	97M53S	2048	217856170	54M96H
SRR12625672.17582309	241162015	0	128028399	113M37S	2064	241162106	38M112H
SRR12625672.17585982	131492063	16	131492115	89M61S	2048	131478989	62M88H
SRR12625672.17589477	219666703	0	219178194	84M66S	2064	219666797	2H65M83H
SRR12625672.17595914	219178145	16	219178194	9S90M51S	2048	219279142	51M99H
SRR12625672.17597819	113533869	16	113533906	107M43S	2048	113583980	43M107H
SRR12625672.17600242	158967679	16	158967897	107M43S	2048	158967228	44M106H
SRR12625672.17613488	61537296	16	61537390	101M49S	2048	41023036	18H34M98H
SRR12625672.17619566	28392957	16	28393057	102M48S	2048	30154739	48M102H
SRR12625672.17620705	239865483	0	240534582	94M56S	2064	239865592	57M93H
SRR12625672.1762461	236060361	16	236060430	83M67S	272	165457317	14H42M94H
SRR12625672.1764351	101968324	16	101968410	84M66S	2064	161238901	92H23M35H
SRR12625672.17645340	101151453	0	101151384	70M80S	256	222866745	116H31M3H
SRR12625672.17645475	3382192	2064	3382306	42M108H	256	172711678	116H23M11H
SRR12625672.17648175	60980145	0	61177186	79M71S	2064	60980214	72M78H
SRR12625672.17669274	27050022	16	27050137	76M74S	2048	27019820	74M76H
SRR12625672.17681752	31581419	0	182488860	117M33S	2064	31581510	34M116H
SRR12625672.17688308	19750404	16	19750547	39M111S	256	239690024	122H22M6H
SRR12625672.17690176	46298457	16	46298544	84M66S	2064	46297152	83H50M17H
SRR12625672.17695944	120434512	16	120434546	109M41S	2048	120445229	42M108H
SRR12625672.17696745	219178068	16	219178195	24S89M37S	2048	219177806	37M113H
SRR12625672.17723924	28390938	16	28390980	117M33S	2048	28391723	33M117H
SRR12625672.17750377	237995133	16	237995200	90M60S	2048	219178217	61M89H
SRR12625672.17772485	61066240	16	61066257	102M48S	2048	41353632	48M102H
SRR12625672.17782007	74515872	0	72718331	108M42S	2064	74515984	43M107H
SRR12625672.17787285	152717814	16	152717837	101M49S	2048	197945791	50M100H
SRR12625672.17795673	96760834	16	96760868	111M39S	2048	96759454	39M111H
SRR12625672.17796361	85602701	16	85602726	111M39S	2048	85590276	39M111H
SRR12625672.1779839	113583833	16	113583882	103M47S	2064	113621247	107H23M20H
SRR12625672.17807665	232697349	16	232697382	105M45S	2048	232698827	24M126H
